step,t,phase,phaseIndex,yTop,compression,volume,volumeRatio,rhoMean,rhoRatio,Pkin,Pwall,PexcessWallKinetic,PprojectionWorkRaw,PprojectionWorkThermostatted,wallImpulseTopY,wallHitsTop,dVInterval,dVdtMean,projectionEnergyRaw,projectionEnergyThermostatted,kBTCell,stdN,lowKProxy,rmsDivParticleAfter,rmsMassFluxResidual,rmsMassFluxParticleAfter,meanVy,PkinSmooth,PwallSmooth,PexcessWallKineticSmooth,PprojectionWorkRawSmooth,PprojectionWorkThermostattedSmooth
42300,42.3,decompression,3,0.99325,0.00675000000000003,1.9865,0.99325,5154.79486534105,1.00679587213692,5426.62791634559,4235.53313666954,-1191.09477967605,1580.97538815725,-7.43246873758212,847.106627333909,373,0.000499999999999945,0.00499999999999945,-0.790487694078539,0.00371623436879065,1.04060429152841,3.56982351408611,0.000416147305268092,0.0279220237174742,0.000442477213565771,0.385465810953955,0.000657593175892679,5426.64077435604,4789.18997039495,-637.450803961088,1537.11056999518,-9.5414390641748
42400,42.4,decompression,3,0.9935,0.00649999999999995,1.987,0.9935,5153.49773527931,1.00654252642174,5425.31820894915,4931.88159534445,-493.436613604702,1568.99721817832,-14.3299931895387,986.376319068891,472,0.000500000000000167,0.00500000000000167,-0.784498609089422,0.00716499659477177,1.03939908820481,3.6655694260539,0.00025831755365814,0.0326408561705113,0.00167927987018875,0.492494724971505,-0.00177463861374837,5425.27906796468,4777.05251536379,-648.22655260089,1534.85317955574,-9.95085277854983
42500,42.5,decompression,3,0.99375,0.00624999999999998,1.9875,0.99375,5152.20125786163,1.0062893081761,5423.89656971271,4449.85418263993,-974.04238707278,1602.61745350877,-12.9140692116137,889.970836527987,389,0.000499999999999945,0.00499999999999945,-0.801308726754298,0.00645703460580616,1.03973475045282,3.55719276287503,0.000432675588396262,0.016108308591102,0.00633514286559082,0.303446549975559,0.00411482604023708,5423.91630161623,4788.46396936804,-635.452332248188,1536.83935826378,-10.4256501126836
42600,42.6,decompression,3,0.994,0.00600000000000001,1.988,0.994,5150.90543259557,1.00603621730382,5422.5435050666,5612.94607900803,190.40257394143,1510.70956661428,-2.28276376622574,1122.58921580161,483,0.000499999999999945,0.00499999999999945,-0.755354783307055,0.00114138188311275,1.03332143023338,3.58022400331241,0.00035961756663197,0.0253492827312063,0.00661311093798616,0.266274128587057,0.00586212867271773,5422.55693077911,4780.98654957055,-641.570381208567,1542.48198197599,-9.60961904995315
42700,42.7,decompression,3,0.99425,0.00575000000000003,1.9885,0.99425,5149.61025898919,1.00578325370883,5421.21109921555,5211.07984847835,-210.131250737205,1517.93008779897,-18.7067390639573,1042.21596969567,470,0.000499999999999945,0.00499999999999945,-0.7589650438994,0.00935336953197763,1.04073182177025,3.71119847612042,0.000581475185176941,0.0225639777176816,0.000216002068797291,0.419070096803567,-0.00363874473010293,5421.1909315905,4752.63805320565,-668.552878384855,1542.81344703225,-9.27703104986129
42800,42.8,decompression,3,0.9945,0.00550000000000006,1.989,0.9945,5148.31573655103,1.00553041729512,5419.8601906987,5002.26235330585,-417.597837392844,1521.83589357452,0.629401221620876,1000.45247066117,448,0.000499999999999945,0.00499999999999945,-0.760917946787178,-0.000314700610810403,1.03414321922124,3.77550038155414,0.000283978581976904,0.0195057181255279,0.00657314630915449,0.438170810643739,-0.00577009475589481,5419.82815229131,4729.99641649371,-689.831735797601,1546.24304833661,-9.70438913465391
42900,42.9,decompression,3,0.99475,0.00524999999999998,1.9895,0.99475,5147.02186479015,1.00527770796683,5418.43118521528,4687.30380536575,-731.127379849538,1518.34788209344,-12.3639073651341,937.46076107315,414,0.000500000000000167,0.00500000000000167,-0.759173941046972,0.00618195368256913,1.03868283949793,3.54120282062885,0.00024751416879907,0.0216368805803972,0.00288703122081409,0.534228662864267,-0.00142861933573053,5418.4673865463,4726.66746110522,-691.799925441082,1547.06440242881,-9.12237196204846
43000,43,decompression,3,0.995,0.005,1.99,0.995,5145.72864321608,1.00502512562814,5417.05956232457,4363.42828560778,-1053.63127671679,1529.9322050125,-5.2346482133593,872.685657121557,407,0.000499999999999945,0.00499999999999945,-0.764966102506167,0.00261732410667936,1.03646762988988,3.57967736249644,0.000243913783883631,0.0195145721814123,0.00774796316236938,0.514077769201719,-0.0034107033406227,5417.11028455735,4771.46395381431,-645.64633074304,1545.89337323259,-9.40055410206427
43100,43.1,decompression,3,0.99525,0.00475000000000003,1.9905,0.99525,5144.43607133886,1.00477267018337,5415.74898986921,4870.4266880365,-545.322301832718,1522.35028875603,-12.0408856242187,974.0853376073,437,0.000499999999999945,0.00499999999999945,-0.761175144377929,0.00602044281210867,1.03934325250825,3.69534535590558,0.000245164344602794,0.014842426561912,0.00829442529646949,0.387184047682394,0.00441137440760262,5415.74919040027,4814.55797883107,-601.191211569199,1546.91787975764,-9.36608878352804
43200,43.2,decompression,3,0.9955,0.00449999999999995,1.991,0.9955,5143.14414866901,1.00452034153692,5414.37094678914,4670.99108613053,-743.379860658614,1572.63566643141,-1.34446870628046,934.198217226106,430,0.000500000000000167,0.00500000000000167,-0.786317833215969,0.000672234353140455,1.03562710953909,3.64039093834069,0.000178601295207731,0.0456393081298069,0.00650521468041898,0.741782847062432,0.0104485705735213,5414.38880930454,4802.86588133535,-611.52292796919,1549.36398972164,-9.44894802386019
43300,43.3,decompression,3,0.99575,0.00424999999999998,1.9915,0.99575,5141.85287471755,1.00426813959327,5412.99635603902,4716.7916142174,-696.204741821617,1552.1235422474,-5.26196178841567,943.358322843481,460,0.000499999999999945,0.00499999999999945,-0.776061771123613,0.00263098089420755,1.0305129614563,3.51457685777915,0.000162137447839125,0.0204337009857652,0.00189273413880702,0.385851386362781,-0.00982268837801788,5413.03095883688,4800.96617327627,-612.064785560604,1552.91868082572,-8.72589182269747
43400,43.4,decompression,3,0.996,0.004,1.992,0.996,5140.56224899598,1.00401606425703,5411.69473142138,4467.70557394932,-943.989157472066,1544.56527460049,-11.8495708454817,893.541114789864,410,0.000499999999999945,0.00499999999999945,-0.772282637300158,0.00592478542274022,1.0333559802583,3.65112641118465,0.000218012910092502,0.0291372860266563,0.00472149438877519,0.483910107114486,0.00151798942228606,5411.67119842091,4845.99366756149,-565.677530859416,1547.83771075999,-9.62822347714738
43500,43.5,decompression,3,0.99625,0.00375000000000003,1.9925,0.99625,5139.27227101631,1.00376411543287,5410.27141343737,4530.15552514313,-880.115888294237,1537.64604891717,-21.1721628474059,906.031105028628,409,0.000499999999999945,0.00499999999999945,-0.768823024458501,0.0105860814237018,1.03750162066245,3.565435284383,0.00031952664739428,0.0223971452184843,0.000728458262325479,0.388922383279294,0.012304191397714,5410.30574341845,4867.33519449841,-542.970548920035,1545.25857060425,-9.01964009428955
43600,43.6,decompression,3,0.9965,0.00350000000000006,1.993,0.9965,5137.98294029102,1.00351229302559,5408.98220985567,5151.21770229511,-257.764507560562,1605.16875347047,-3.86827962723089,1030.24354045902,473,0.000499999999999945,0.00499999999999945,-0.802584376735145,0.00193413981361523,1.04267396266151,3.77290785197455,0.000310280542983004,0.0275651203114568,0.00220614075290091,0.396510051995948,0.000512949600175047,5408.94661906919,4884.48562970257,-524.460989366624,1542.87983698195,-8.51903090703163
43700,43.7,decompression,3,0.99675,0.00324999999999998,1.9935,0.99675,5136.69425633308,1.00326059694006,5407.52275463806,4461.64407797814,-945.878676659912,1543.56359097841,-3.8082376504543,892.328815595629,389,0.000500000000000167,0.00500000000000167,-0.771781795489461,0.00190411882522779,1.03732716215905,3.49391419459855,0.000381145433791517,0.0109271137463234,0.00123968158472718,0.336767593841623,0.0158446764340388,5407.58999112971,4844.98988859503,-562.600102534683,1545.32492774775,-8.75394208898786
43800,43.8,decompression,3,0.997,0.003,1.994,0.997,5135.40621865597,1.00300902708124,5406.26568336053,4916.94934866649,-489.316334694034,1586.62456106955,-9.53873395189103,983.389869733299,409,0.000499999999999945,0.00499999999999945,-0.793312280534689,0.00476936697594499,1.0375943870109,3.7190996953606,0.000353187846529603,0.0323120451936077,0.00711949374935849,0.583369502636863,-0.00685315552378099,5406.23455656985,4860.78241022701,-545.452146342844,1544.76381756066,-8.35881579790417
43900,43.9,decompression,3,0.99725,0.00275000000000003,1.9945,0.99725,5134.11882677363,1.00275758335422,5404.8738561973,4296.32497360371,-1108.54888259359,1593.74263117809,-5.08159536381092,859.264994720742,381,0.000499999999999945,0.00499999999999945,-0.796871315588959,0.00254079768190518,1.03317194684084,3.6554117722972,0.000396512222246248,0.0237124331362601,0.00238555913868561,0.543608913246641,0.00526845788521519,5404.88042073613,4867.60312135933,-537.277299376798,1544.57901456088,-8.87460784745815
44000,44,decompression,3,0.9975,0.00249999999999995,1.995,0.9975,5132.8320802005,1.00250626566416,5403.55209520994,5369.87644639363,-33.6756488163146,1528.32041251708,-13.8910956732652,1073.97528927873,481,0.000500000000000167,0.00500000000000167,-0.764160206258796,0.00694554783663492,1.03825683010315,3.70539354071671,0.000335886829943015,0.0103423455967526,0.00288560262879214,0.337440838847148,0.00845766971487754,5403.5311682179,4863.62895840959,-539.902209808315,1546.84616033654,-9.0415846271138
44100,44.1,decompression,3,0.99775,0.00224999999999997,1.9955,0.99775,5131.54597845152,1.00225507391631,5402.16080265929,5442.98081106895,40.8200084096588,1537.90156680858,-6.20443777969261,1088.59616221379,502,0.000499999999999945,0.00499999999999945,-0.768950783404204,0.00310221888984596,1.03178431746411,3.57256342047925,0.000444479100825151,0.031851068612228,0.00202486964188726,0.53884241288186,-0.0112250615681625,5402.2458863211,4886.21697638911,-516.028909931989,1547.69185810274,-9.23193144780152
44200,44.2,decompression,3,0.998,0.002,1.996,0.998,5130.26052104208,1.00200400801603,5400.7980280418,4788.90153712667,-611.896490915131,1534.83317196339,-16.0885769674173,957.780307425334,426,0.000499999999999945,0.00499999999999945,-0.767416585981613,0.00804428848370775,1.04095695417918,3.52680537659559,0.000351218205529289,0.0106739743846447,0.000546652073292589,0.251280926605212,-0.000922256804155866,5401.02096540042,4947.47328293985,-453.547682460579,1549.02562491046,-9.08409175430588
44300,44.3,decompression,3,0.99825,0.00175000000000003,1.9965,0.99825,5128.9757074881,1.00175306786877,5399.46403052756,4642.03496777249,-757.429062755075,1600.47109346392,-0.458533125292033,928.406993554499,400,0.000499999999999945,0.00499999999999945,-0.800235546731873,0.000229266562645991,1.03252646418118,3.62044639429083,0.000406787828394026,0.0178756777997302,5.77894027285931e-05,0.214362810195271,0.0045674633084651,5399.86044151028,4922.15423490885,-477.706206601429,1547.71395593708,-9.51407081252951
44400,44.4,decompression,3,0.9985,0.00150000000000006,1.997,0.9985,5127.69153730596,1.00150225338007,5398.07294761021,5181.11051665912,-216.96243095109,1474.2750167771,-26.3814334810302,1036.22210333182,452,0.000499999999999945,0.00499999999999945,-0.737137508388471,0.0131907167405136,1.04573893117565,3.49223348535614,0.000467209844562094,0.0206664101900294,0.00185065682872207,0.391629158648762,0.00762005843354019,5398.76650640474,4947.08267154347,-451.683834861272,1547.45456850706,-9.7641948727715
44500,44.5,decompression,3,0.99875,0.00124999999999997,1.9975,0.99875,5126.40801001252,1.00125156445557,5396.64365389748,5380.05366101979,-16.5899928776935,1514.83527490769,-1.54974214952423,1076.01073220396,470,0.000500000000000167,0.00500000000000167,-0.757417637454097,0.000774871074762373,1.03788533368235,3.31101464870119,0.000480449429192556,0.0202235046744777,0.000160554298700621,0.423724064590652,-0.00919812564942697,5397.73154737563,4925.87539459587,-471.856152779756,1547.63514937622,-9.63385887447711
44600,44.6,decompression,3,0.999,0.001,1.998,0.999,5125.12512512513,1.001001001001,5395.35495837842,4810.01332192726,-585.341636451161,1552.66404744044,-2.40127627919744,962.002664385452,442,0.000499999999999945,0.00499999999999945,-0.776332023720132,0.00120063813959859,1.03550146264288,3.49895147839191,0.000411367240181474,0.0230814100597427,0.0061030662343023,0.580753052280404,-0.00184221293908796,5396.76740229048,4955.53060353197,-441.236798758511,1548.30108940682,-8.8646386096152
44700,44.7,decompression,3,0.99925,0.000750000000000028,1.9985,0.99925,5123.84288216162,1.00075056292219,5394.05431833752,4783.53551574971,-610.518802587808,1562.05647269619,-7.21589858730666,956.707103149943,417,0.000499999999999945,0.00499999999999945,-0.781028236348011,0.00360794929365293,1.03827683685483,3.51569029891521,0.000378518916700956,0.0445502350773123,0.00652822449255337,0.639328981679372,0.00974615157611174,5395.86261050738,4961.17564738028,-434.686963127098,1544.23911340228,-9.22152139407122
44800,44.8,decompression,3,0.9995,0.000499999999999945,1.999,0.9995,5122.56128064032,1.00050025012506,5392.74697345847,5542.72280274989,149.975829291425,1506.14677387004,-10.4090869511998,1108.54456054998,502,0.000500000000000167,0.00500000000000167,-0.753073386935271,0.00520454347560162,1.03556444684375,3.75939787825724,0.00054206132964441,0.0155027492622326,0.00428119161969402,0.361946518145748,-0.00473297764035377,5395.03041659773,4931.05257773749,-463.97783886024,1544.29107666565,-9.63792783588791
44900,44.9,decompression,3,0.99975,0.000249999999999972,1.9995,0.99975,5121.28032008002,1.00025006251563,5391.42333819056,5145.49728708467,-245.926051105886,1517.95503057905,-10.2022318190127,1029.09945741693,470,0.000499999999999945,0.00499999999999945,-0.75897751528944,0.00510111590950579,1.04157324231668,3.79978369968391,0.000311258596968428,0.022699604263081,0.0060606899842636,0.47609077324713,-0.00451692347606723,5394.25774766303,4863.77257736828,-530.485170294751,1540.76328629866,-9.64619399288764
45000,45,decompression,3,1,0,2,1,5120,1,5390.09688233246,4603.84638342107,-786.250498911395,1565.95794338236,-15.8704197379027,920.769276684214,440,0.000499999999999945,0.00499999999999945,-0.782978971691094,0.00793520986895047,1.04107901804555,3.79463005062879,0.000405279879988816,0.0305672599833174,0.00590989966243415,0.526164918986939,0.00541959831744471,5393.54868737653,4920.51370540365,-473.034981972871,1535.94698221871,-10.0611575046219
45100,45.1,hold_relaxed,4,1,0,2,1,5120,1,5390.06864249165,4837.7766631777,-552.291979313944,NaN,NaN,967.555332635541,426,0,0,-0.783676935922621,0.00289755744520837,1.03606494488367,3.77290785197455,0.000381747027071981,0.0451884895616336,0.00435117426003156,0.778790418648615,0.0208230736043817,5392.903117367,4904.39687428259,-488.506243084416,1536.70963918888,-9.67816368775756
45200,45.2,hold_relaxed,4,1,0,2,1,5120,1,5390.0256505351,6156.80912560199,766.783475066894,NaN,NaN,1231.3618251204,505,0,0,-0.743122434062853,0.00242342387348038,1.03731318723722,3.72908387358122,0.000410297025549038,0.0259769145538446,0.00653339845151455,0.369541541797989,-0.0178315764706233,5392.32333130605,4827.70213628383,-564.62119502222,1536.57720278669,-10.0641332330981
45300,45.3,hold_relaxed,4,1,0,2,1,5120,1,5389.9999450961,4139.29107747963,-1250.70886761647,NaN,NaN,827.858215495927,360,0,0,-0.769226847881066,0.00552271587761921,1.04011964189033,3.62152728590897,0.000346571367534074,0.0186278748163387,0.00254191249748166,0.295644766849591,0.0123640954559443,5391.80679071785,4834.05883404271,-557.747956675139,1536.7952066396,-9.31107776630821
45400,45.4,hold_relaxed,4,1,0,2,1,5120,1,5390.02371882267,5240.28878354436,-149.734935278311,NaN,NaN,1048.05775670887,447,0,0,-0.758513777234102,0.00783793036442026,1.04273843149089,3.66450152525162,0.000207627194442761,0.0331505389239635,0.00262999700618384,0.554438313547941,-0.00486157912123405,5391.35597141511,4835.88186406017,-555.47410735494,1527.69865137898,-10.5757270007391
45500,45.5,hold_relaxed,4,1,0,2,1,5120,1,5389.96059180997,4022.35275804974,-1367.60783376023,NaN,NaN,804.470551609948,345,0,0,-0.826714373418784,0.00323522085317962,1.03528513300886,3.48999128064,0.000261536502527305,0.0194675176231012,0.000893390024695223,0.280438032912402,0.00100611077476723,5390.97367592234,4791.53436689006,-599.439309032281,1536.60259047929,-7.94144258735725
45600,45.6,hold_relaxed,4,1,0,2,1,5120,1,5390.0243666493,5152.9149128012,-237.109453848101,NaN,NaN,1030.58298256024,438,0,0,-0.749226070458892,0.00572944270986686,1.04592469121865,3.68526977401122,0.000543638183818169,0.0151603607472148,0.00251394911194129,0.373053148788452,0.00165860484411358,5390.65860834042,4779.89795073037,-610.760657610052,1540.95605359362,-9.21978267492385
